shipment_id,order_id,origin_store,destination_city,ship_date,delivery_date,status,carrier
SHP-006284,WEB-013274,STR-CHE-03,Jaipur,2024-09-05,2024-09-08,Delivered,Shadowfax
SHP-006285,WEB-010033,STR-KOL-05,Chennai,2024-11-22,2024-11-25,Delivered,BlueDart
SHP-006286,WEB-009484,STR-LUC-01,Delhi,2023-10-05,2023-10-18,Delivered,Delhivery
SHP-006287,WEB-005004,STR-KOL-01,Pune,2024-12-01,2024-12-03,Delivered,Delhivery
SHP-006288,WEB-005750,STR-KOL-04,Mumbai,2024-05-02,2024-05-07,Returned,XpressBees
SHP-006289,WEB-014106,STR-AHM-04,Hyderabad,2024-10-01,2024-10-08,Delivered,Delhivery
SHP-006290,WEB-005539,STR-CHE-03,Ahmedabad,2023-08-24,2023-08-26,Delivered,BlueDart
SHP-006291,WEB-010603,STR-KOL-05,Hyderabad,2023-02-06,2023-02-10,Delivered,Ecom Express
SHP-006292,WEB-011347,STR-LUC-02,Pune,2024-12-01,2024-12-06,Delivered,DTDC
SHP-006293,WEB-004452,STR-MUM-02,Pune,2024-07-20,2024-07-21,Delivered,Shadowfax
SHP-006294,WEB-010946,STR-HYD-01,Jaipur,2023-08-12,,In Transit,XpressBees
SHP-006295,WEB-010660,STR-CHE-02,Pune,2024-04-09,2024-04-22,Delivered,DTDC
SHP-006296,WEB-001670,STR-KOL-03,Delhi,2023-05-17,2023-05-22,Delivered,BlueDart
SHP-006297,WEB-013701,STR-AHM-01,Jaipur,2023-05-19,2023-05-22,Delivered,DTDC
SHP-006298,WEB-014980,STR-LUC-02,Mumbai,2024-08-06,2024-08-07,Delivered,DTDC
SHP-006299,WEB-004172,STR-DEL-03,Jaipur,2023-09-14,2023-09-18,Delivered,BlueDart
SHP-006300,WEB-006924,STR-AHM-02,Lucknow,2023-12-11,2023-12-12,Delivered,Delhivery
SHP-006301,WEB-004015,STR-PUN-02,Jaipur,2023-04-28,2023-05-03,Delivered,DTDC
SHP-006302,WEB-014267,STR-KOL-05,Ahmedabad,2024-09-11,2024-09-12,Delivered,XpressBees
SHP-006303,WEB-008995,STR-BAN-05,Ahmedabad,2023-01-19,2023-01-23,Delivered,Delhivery
SHP-006304,WEB-003315,STR-BAN-02,Hyderabad,2024-08-06,2024-08-07,Delivered,India Post
SHP-006305,WEB-000761,STR-KOL-03,Chennai,2024-12-31,2025-01-02,Delivered,India Post
SHP-006306,WEB-013365,STR-BAN-05,Lucknow,2024-06-10,2024-06-11,Delivered,Shadowfax
SHP-006307,WEB-000265,STR-AHM-05,Pune,2024-06-01,2024-06-06,Delivered,India Post
SHP-006308,WEB-011661,STR-CHE-05,Ahmedabad,2024-08-28,2024-09-02,Delivered,Delhivery
SHP-006309,WEB-011430,STR-KOL-03,Lucknow,2024-09-07,2024-09-11,Delivered,DTDC
SHP-006310,WEB-006923,STR-BAN-01,Pune,2024-05-17,2024-05-22,Delivered,BlueDart
SHP-006311,WEB-014628,STR-PUN-02,Kolkata,2023-05-18,2023-05-22,Delivered,BlueDart
SHP-006312,WEB-013004,STR-AHM-04,Delhi,2023-04-26,2023-05-01,Delivered,India Post
SHP-006313,WEB-009838,STR-PUN-03,Mumbai,2023-02-10,2023-02-14,Delivered,BlueDart
SHP-006314,WEB-005801,STR-AHM-03,Chennai,2023-07-27,2023-07-31,Delivered,Ecom Express
SHP-006315,WEB-006763,STR-HYD-04,Jaipur,2024-10-16,2024-10-18,Delivered,Delhivery
SHP-006316,WEB-010713,STR-AHM-05,Jaipur,2024-10-18,2024-10-21,Delivered,Ecom Express
SHP-006317,WEB-014554,STR-JAI-01,Ahmedabad,2024-03-31,2024-04-04,Delivered,India Post
SHP-006318,WEB-007654,STR-HYD-02,Ahmedabad,2023-09-10,2023-09-13,Delivered,DTDC
SHP-006319,WEB-011623,STR-AHM-03,Mumbai,2023-08-02,2023-08-04,Delivered,India Post
SHP-006320,WEB-011394,STR-PUN-03,Kolkata,2024-03-03,2024-03-07,Delivered,BlueDart
SHP-006321,WEB-004806,STR-JAI-05,Pune,2024-08-11,2024-08-16,Delivered,Delhivery
SHP-006322,WEB-010281,STR-AHM-03,Bangalore,2023-01-17,2023-01-25,Returned,Delhivery
SHP-006323,WEB-001445,STR-AHM-03,Lucknow,2023-09-21,2023-09-22,Delivered,DTDC
SHP-006324,WEB-012720,STR-HYD-04,Bangalore,2024-09-04,2024-09-08,Delivered,BlueDart
SHP-006325,WEB-003253,STR-AHM-05,Ahmedabad,2024-12-27,2025-01-06,Delivered,Delhivery
SHP-006326,WEB-007215,STR-BAN-01,Lucknow,2023-10-23,2023-10-24,Delivered,Shadowfax
SHP-006327,WEB-001959,STR-KOL-02,Mumbai,2023-06-13,2023-06-20,Delivered,DTDC
SHP-006328,WEB-006770,STR-KOL-02,Bangalore,2023-09-08,2023-09-09,Delivered,Shadowfax
SHP-006329,WEB-011900,STR-LUC-01,Ahmedabad,2024-01-16,2024-01-19,Delivered,BlueDart
SHP-006330,WEB-013625,STR-HYD-04,Hyderabad,2024-05-09,2024-05-11,Delivered,Ecom Express
SHP-006331,WEB-000469,STR-JAI-04,Mumbai,2024-04-27,2024-04-30,Delivered,Delhivery
SHP-006332,WEB-006715,STR-HYD-03,Chennai,2023-02-26,2023-02-27,Delivered,BlueDart
SHP-006333,WEB-013221,STR-DEL-05,Delhi,2023-10-12,2023-10-13,Delivered,Ecom Express
SHP-006334,WEB-003323,STR-KOL-01,Ahmedabad,2024-12-16,2024-12-21,Delivered,India Post
SHP-006335,WEB-006858,STR-LUC-03,Lucknow,2024-09-02,2024-09-06,Delivered,India Post
SHP-006336,WEB-001025,STR-MUM-03,Kolkata,2024-10-10,2024-10-11,Delivered,XpressBees
SHP-006337,WEB-003138,STR-MUM-02,Pune,2023-06-19,2023-06-27,Delivered,Delhivery
SHP-006338,WEB-007796,STR-JAI-01,Delhi,2024-02-12,2024-02-13,Delivered,Shadowfax
SHP-006339,WEB-009298,STR-BAN-04,Lucknow,2023-11-04,2023-11-05,Delivered,Ecom Express
SHP-006340,WEB-013021,STR-BAN-04,Pune,2024-01-14,2024-01-27,Delivered,Shadowfax
SHP-006341,WEB-007974,STR-PUN-02,Kolkata,2024-09-19,2024-09-21,Delivered,Delhivery
SHP-006342,WEB-014212,STR-AHM-05,Chennai,2023-07-17,,In Transit,India Post
SHP-006343,WEB-004124,STR-KOL-02,Delhi,2023-01-06,,In Transit,BlueDart
SHP-006344,WEB-011696,STR-PUN-02,Kolkata,2024-08-08,2024-08-09,Delivered,India Post
SHP-006345,WEB-011543,STR-LUC-03,Chennai,2023-04-04,2023-04-05,Delivered,XpressBees
SHP-006346,WEB-000534,STR-HYD-03,Ahmedabad,2024-01-22,2024-02-04,Delivered,India Post
SHP-006347,WEB-007984,STR-PUN-02,Delhi,2024-10-06,2024-10-16,Delivered,Ecom Express
SHP-006348,WEB-005847,STR-LUC-03,Jaipur,2023-07-11,2023-07-16,Delivered,India Post
SHP-006349,WEB-005581,STR-DEL-01,Chennai,2023-11-05,2023-11-10,Delivered,India Post
SHP-006350,WEB-006289,STR-KOL-02,Mumbai,2024-10-10,2024-10-11,Delivered,XpressBees
SHP-006351,WEB-011088,STR-MUM-04,Ahmedabad,2024-07-13,2024-07-15,Delivered,BlueDart
SHP-006352,WEB-003177,STR-AHM-04,Jaipur,2024-06-29,2024-07-01,Delivered,BlueDart
SHP-006353,WEB-011089,STR-CHE-05,Kolkata,2024-02-16,2024-02-18,Delivered,BlueDart
SHP-006354,WEB-007188,STR-PUN-05,Pune,2024-11-25,2024-11-27,Delivered,DTDC
SHP-006355,WEB-001053,STR-HYD-03,Kolkata,2024-12-13,2024-12-17,Delivered,India Post
SHP-006356,WEB-001991,STR-PUN-05,Ahmedabad,2025-01-25,2025-01-26,Delivered,India Post
SHP-006357,WEB-011017,STR-BAN-01,Kolkata,2023-05-08,,In Transit,Delhivery
SHP-006358,WEB-001210,STR-CHE-01,Delhi,2023-07-15,2023-07-16,Delivered,India Post
SHP-006359,WEB-010809,STR-PUN-02,Kolkata,2024-06-21,2024-06-24,Delivered,DTDC
SHP-006360,WEB-010176,STR-DEL-02,Chennai,2024-02-19,2024-02-23,Delivered,Delhivery
SHP-006361,WEB-011481,STR-HYD-04,Delhi,2023-03-29,2023-04-01,Delivered,Ecom Express
SHP-006362,WEB-004529,STR-CHE-03,Jaipur,2024-04-02,2024-04-03,Delivered,DTDC
SHP-006363,WEB-000048,STR-PUN-03,Mumbai,2023-01-18,2023-01-22,Delivered,BlueDart
SHP-006364,WEB-005554,STR-HYD-01,Chennai,2023-06-16,2023-06-19,Delivered,XpressBees
SHP-006365,WEB-000495,STR-DEL-04,Delhi,2024-09-29,2024-10-08,Delivered,XpressBees
SHP-006366,WEB-014297,STR-HYD-03,Chennai,2024-08-01,2024-08-04,Delivered,India Post
SHP-006367,WEB-008775,STR-BAN-03,Bangalore,2023-03-25,2023-04-02,Delivered,India Post
SHP-006368,WEB-011270,STR-AHM-05,Lucknow,2023-04-30,2023-05-10,Delivered,India Post
SHP-006369,WEB-013415,STR-HYD-04,Ahmedabad,2024-07-27,2024-08-01,Delivered,Ecom Express
SHP-006370,WEB-004684,STR-DEL-05,Delhi,2023-05-15,2023-05-18,Delivered,XpressBees
SHP-006371,WEB-009782,STR-LUC-01,Lucknow,2024-09-15,2024-09-18,Delivered,Ecom Express
SHP-006372,WEB-003127,STR-CHE-02,Hyderabad,2023-05-10,2023-05-17,Delivered,India Post
SHP-006373,WEB-012077,STR-JAI-04,Delhi,2024-02-08,2024-02-11,Delivered,XpressBees
SHP-006374,WEB-008400,STR-LUC-02,Jaipur,2024-02-11,2024-02-13,Delivered,BlueDart
SHP-006375,WEB-010474,STR-JAI-01,Bangalore,2025-01-11,2025-01-16,Delivered,India Post
SHP-006376,WEB-006447,STR-LUC-03,Pune,2025-01-14,2025-01-17,Delivered,BlueDart
SHP-006377,WEB-013502,STR-PUN-03,Ahmedabad,2023-10-01,2023-10-06,Delivered,Shadowfax
SHP-006378,WEB-013756,STR-PUN-05,Hyderabad,2023-08-21,2023-08-25,Delivered,Shadowfax
SHP-006379,WEB-000872,STR-LUC-03,Ahmedabad,2023-11-21,2023-12-02,Delivered,India Post
SHP-006380,WEB-010784,STR-PUN-05,Kolkata,2024-08-28,2024-09-02,Delivered,Delhivery
SHP-006381,WEB-008205,STR-DEL-05,Lucknow,2024-05-26,,In Transit,BlueDart
SHP-006382,WEB-000160,STR-MUM-04,Bangalore,2024-09-29,2024-10-04,Delivered,India Post
SHP-006383,WEB-001920,STR-CHE-02,Mumbai,2023-02-14,2023-02-15,Delivered,DTDC
SHP-006384,WEB-006048,STR-KOL-04,Bangalore,2024-02-19,2024-02-20,Delivered,India Post
SHP-006385,WEB-010583,STR-LUC-04,Mumbai,2023-01-08,2023-01-12,Delivered,DTDC
SHP-006386,WEB-004616,STR-MUM-01,Lucknow,2023-04-02,2023-04-06,Delivered,DTDC
SHP-006387,WEB-006902,STR-KOL-02,Kolkata,2024-07-05,2024-07-10,Delivered,India Post
SHP-006388,WEB-000204,STR-CHE-05,Lucknow,2023-07-24,2023-07-27,Delivered,Ecom Express
SHP-006389,WEB-000613,STR-KOL-02,Ahmedabad,2023-05-04,2023-05-17,Delivered,BlueDart
SHP-006390,WEB-006727,STR-LUC-03,Lucknow,2024-12-23,2024-12-30,Delivered,Shadowfax
SHP-006391,WEB-006124,STR-PUN-04,Ahmedabad,2023-12-29,2024-01-03,Delivered,XpressBees
SHP-006392,WEB-012350,STR-PUN-02,Bangalore,2023-04-14,2023-04-15,Delivered,DTDC
SHP-006393,WEB-001819,STR-MUM-05,Chennai,2024-01-09,2024-01-14,Delivered,India Post
SHP-006394,WEB-002252,STR-LUC-05,Chennai,2023-05-31,2023-06-04,Delivered,XpressBees
SHP-006395,WEB-011819,STR-HYD-03,Chennai,2023-04-26,2023-04-29,Delivered,Ecom Express
SHP-006396,WEB-000470,STR-DEL-03,Ahmedabad,2024-12-19,2024-12-22,Delivered,Shadowfax
SHP-006397,WEB-000115,STR-DEL-03,Hyderabad,2023-06-04,2023-06-05,Delivered,Ecom Express
SHP-006398,WEB-006348,STR-DEL-03,Jaipur,2024-12-20,2024-12-22,Delivered,Delhivery
SHP-006399,WEB-013436,STR-DEL-05,Kolkata,2023-07-23,2023-07-24,Delivered,XpressBees
SHP-006400,WEB-005819,STR-LUC-05,Ahmedabad,2024-06-14,2024-06-18,Delivered,Shadowfax
SHP-006401,WEB-005657,STR-BAN-05,Lucknow,2023-10-19,2023-10-22,Delivered,Delhivery
SHP-006402,WEB-012626,STR-HYD-04,Hyderabad,2023-07-13,2023-07-16,Delivered,DTDC
SHP-006403,WEB-009705,STR-DEL-03,Jaipur,2024-08-14,2024-08-26,Delivered,India Post
SHP-006404,WEB-003642,STR-BAN-02,Delhi,2023-08-06,2023-08-11,Delivered,XpressBees
SHP-006405,WEB-006428,STR-AHM-04,Pune,2024-04-26,2024-05-05,Delivered,India Post
SHP-006406,WEB-009828,STR-BAN-02,Jaipur,2024-12-12,,In Transit,DTDC
SHP-006407,WEB-003592,STR-JAI-04,Mumbai,2024-09-26,2024-10-06,Delivered,BlueDart
SHP-006408,WEB-007047,STR-AHM-04,Jaipur,2023-09-16,2023-09-21,Delivered,India Post
SHP-006409,WEB-004502,STR-CHE-02,Pune,2024-12-02,2024-12-03,Delayed,India Post
SHP-006410,WEB-008765,STR-JAI-04,Chennai,2024-04-09,2024-04-10,Delivered,Shadowfax
SHP-006411,WEB-013789,STR-KOL-03,Chennai,2023-12-08,2023-12-10,Delivered,India Post
SHP-006412,WEB-002939,STR-BAN-04,Chennai,2023-07-27,2023-07-31,Delivered,XpressBees
SHP-006413,WEB-004284,STR-PUN-04,Hyderabad,2023-11-05,2023-11-08,Delivered,DTDC
SHP-006414,WEB-006685,STR-CHE-05,Pune,2024-04-12,2024-04-14,Delivered,Ecom Express
SHP-006415,WEB-001418,STR-CHE-01,Kolkata,2023-11-02,2023-11-04,Delivered,DTDC
SHP-006416,WEB-004923,STR-PUN-02,Jaipur,2024-01-07,2024-01-08,Delivered,DTDC
SHP-006417,WEB-007436,STR-AHM-04,Lucknow,2024-07-19,2024-07-22,Delivered,Delhivery
SHP-006418,WEB-011097,STR-LUC-02,Delhi,2023-01-07,2023-01-12,Delivered,Shadowfax
SHP-006419,WEB-010635,STR-HYD-01,Pune,2023-08-23,2023-08-24,Delivered,Shadowfax
SHP-006420,WEB-008407,STR-CHE-04,Hyderabad,2023-02-04,2023-02-05,Delayed,BlueDart
SHP-006421,WEB-004415,STR-PUN-03,Kolkata,2023-12-25,2023-12-29,Delivered,Ecom Express
SHP-006422,WEB-006331,STR-PUN-05,Pune,2023-12-10,2023-12-12,Delivered,Delhivery
SHP-006423,WEB-001662,STR-HYD-04,Pune,2024-04-14,2024-04-15,Returned,Ecom Express
SHP-006424,WEB-006719,STR-KOL-02,Pune,2024-08-12,2024-08-13,Delivered,BlueDart
SHP-006425,WEB-011408,STR-AHM-05,Mumbai,2023-04-05,2023-04-08,Delivered,XpressBees
SHP-006426,WEB-005596,STR-MUM-03,Mumbai,2024-02-05,2024-02-10,Delivered,India Post
SHP-006427,WEB-013071,STR-CHE-05,Pune,2024-09-05,2024-09-09,Delivered,Ecom Express
SHP-006428,WEB-000607,STR-MUM-04,Jaipur,2023-11-30,2023-12-01,Delivered,Shadowfax
SHP-006429,WEB-000434,STR-MUM-03,Jaipur,2025-01-16,2025-01-28,Delivered,Delhivery
SHP-006430,WEB-001540,STR-JAI-04,Delhi,2024-03-01,2024-03-11,Delivered,BlueDart
SHP-006431,WEB-007076,STR-DEL-02,Jaipur,2023-08-16,2023-08-19,Delivered,Ecom Express
SHP-006432,WEB-002168,STR-BAN-04,Ahmedabad,2024-11-28,2024-12-09,Returned,DTDC
SHP-006433,WEB-001929,STR-JAI-04,Mumbai,2023-03-05,2023-03-06,Delivered,Ecom Express
SHP-006434,WEB-006695,STR-KOL-03,Mumbai,2024-02-11,2024-02-15,Delivered,Delhivery
SHP-006435,WEB-004025,STR-LUC-03,Kolkata,2023-08-05,2023-08-08,Delivered,XpressBees
SHP-006436,WEB-013131,STR-DEL-05,Kolkata,2024-09-25,2024-09-26,Delivered,XpressBees
SHP-006437,WEB-013491,STR-MUM-03,Chennai,2023-10-27,2023-10-30,Delivered,Ecom Express
SHP-006438,WEB-005257,STR-MUM-04,Ahmedabad,2024-08-11,2024-08-24,Delivered,India Post
SHP-006439,WEB-011578,STR-MUM-01,Ahmedabad,2024-07-23,2024-07-27,Delivered,Ecom Express
SHP-006440,WEB-012026,STR-AHM-01,Pune,2024-05-13,2024-05-17,Delivered,India Post
SHP-006441,WEB-006067,STR-KOL-04,Ahmedabad,2024-04-29,2024-05-02,Delivered,India Post
SHP-006442,WEB-009587,STR-KOL-03,Kolkata,2024-12-29,2025-01-03,Delivered,DTDC
SHP-006443,WEB-009452,STR-BAN-01,Kolkata,2023-06-21,2023-06-26,Delivered,Ecom Express
SHP-006444,WEB-002081,STR-AHM-05,Hyderabad,2024-05-25,2024-05-30,Delivered,XpressBees
SHP-006445,WEB-009218,STR-MUM-04,Bangalore,2023-12-06,2023-12-09,Delivered,DTDC
SHP-006446,WEB-009421,STR-DEL-03,Delhi,2024-02-03,2024-02-04,Delivered,BlueDart
SHP-006447,WEB-003127,STR-LUC-01,Ahmedabad,2024-04-19,2024-04-22,Delayed,BlueDart
SHP-006448,WEB-003474,STR-KOL-05,Lucknow,2024-03-18,,In Transit,Delhivery
SHP-006449,WEB-013803,STR-KOL-02,Jaipur,2025-01-03,2025-01-06,Delivered,BlueDart
SHP-006450,WEB-010210,STR-KOL-05,Bangalore,2023-10-17,2023-10-21,Delivered,India Post
SHP-006451,WEB-012390,STR-PUN-01,Lucknow,2024-05-09,,In Transit,Ecom Express
SHP-006452,WEB-005233,STR-HYD-02,Ahmedabad,2023-03-02,2023-03-05,Delivered,Shadowfax
SHP-006453,WEB-006652,STR-KOL-05,Kolkata,2024-12-16,2024-12-29,Delivered,Shadowfax
SHP-006454,WEB-010154,STR-HYD-02,Delhi,2023-09-30,2023-10-04,Delivered,Delhivery
SHP-006455,WEB-002094,STR-JAI-02,Bangalore,2023-10-12,2023-10-16,Delivered,India Post
SHP-006456,WEB-005303,STR-LUC-04,Hyderabad,2024-09-02,2024-09-04,Delivered,Ecom Express
SHP-006457,WEB-006828,STR-MUM-04,Lucknow,2024-12-16,2024-12-17,Delivered,XpressBees
SHP-006458,WEB-004854,STR-KOL-05,Mumbai,2024-03-10,2024-03-11,Delivered,BlueDart
SHP-006459,WEB-003054,STR-PUN-01,Kolkata,2024-08-26,2024-08-27,Delivered,DTDC
SHP-006460,WEB-004548,STR-DEL-01,Chennai,2024-07-12,2024-07-17,Delivered,India Post
SHP-006461,WEB-011306,STR-CHE-02,Ahmedabad,2023-11-23,2023-11-26,Delivered,BlueDart
SHP-006462,WEB-008697,STR-LUC-01,Ahmedabad,2023-12-22,2023-12-25,Delivered,BlueDart
SHP-006463,WEB-007583,STR-JAI-02,Mumbai,2023-11-30,2023-12-07,Delivered,Shadowfax
SHP-006464,WEB-004261,STR-CHE-02,Jaipur,2025-01-18,2025-01-19,Delivered,Delhivery
SHP-006465,WEB-003831,STR-KOL-03,Pune,2024-08-09,2024-08-10,Delivered,Shadowfax
SHP-006466,WEB-012549,STR-HYD-04,Chennai,2023-11-14,2023-11-16,Delivered,DTDC
SHP-006467,WEB-010421,STR-LUC-04,Hyderabad,2023-08-14,2023-08-15,Delivered,XpressBees
SHP-006468,WEB-013665,STR-CHE-02,Hyderabad,2023-02-24,2023-02-25,Delivered,BlueDart
SHP-006469,WEB-010301,STR-KOL-01,Pune,2024-02-11,2024-02-13,Delivered,BlueDart
SHP-006470,WEB-005219,STR-CHE-03,Lucknow,2024-11-10,2024-11-11,Delivered,Shadowfax
SHP-006471,WEB-007896,STR-PUN-03,Bangalore,2024-07-03,2024-07-07,Delivered,Shadowfax
SHP-006472,WEB-004099,STR-MUM-04,Hyderabad,2023-05-13,2023-05-18,Delivered,Ecom Express
SHP-006473,WEB-006967,STR-JAI-05,Chennai,2023-11-07,2023-11-08,Delivered,India Post
SHP-006474,WEB-009845,STR-PUN-04,Kolkata,2024-03-08,2024-03-13,Returned,India Post
SHP-006475,WEB-013207,STR-BAN-04,Delhi,2024-05-20,2024-05-21,Delivered,India Post
SHP-006476,WEB-003784,STR-LUC-01,Bangalore,2024-10-22,2024-10-26,Delivered,Delhivery
SHP-006477,WEB-014229,STR-LUC-03,Jaipur,2023-02-13,2023-02-18,Delivered,Shadowfax
SHP-006478,WEB-008659,STR-BAN-04,Bangalore,2024-05-20,2024-05-21,Delivered,Ecom Express
SHP-006479,WEB-006701,STR-PUN-02,Bangalore,2023-12-18,2023-12-22,Delivered,DTDC
SHP-006480,WEB-004808,STR-KOL-05,Pune,2024-06-18,2024-06-23,Delivered,Ecom Express
SHP-006481,WEB-006710,STR-LUC-02,Chennai,2024-03-02,2024-03-14,Delivered,BlueDart
SHP-006482,WEB-005975,STR-KOL-02,Lucknow,2024-07-26,2024-07-29,Delivered,DTDC
SHP-006483,WEB-012504,STR-JAI-03,Bangalore,2024-05-20,2024-05-21,Delivered,DTDC
SHP-006484,WEB-005135,STR-DEL-05,Bangalore,2024-03-01,2024-03-04,Delivered,Ecom Express
SHP-006485,WEB-009116,STR-PUN-01,Mumbai,2024-06-01,2024-06-15,Delivered,DTDC
SHP-006486,WEB-005308,STR-AHM-02,Delhi,2024-05-01,2024-05-05,Delivered,Ecom Express
SHP-006487,WEB-009536,STR-DEL-01,Kolkata,2023-02-10,2023-02-13,Returned,Ecom Express
SHP-006488,WEB-008234,STR-DEL-03,Pune,2024-10-27,2024-10-28,Delivered,India Post
SHP-006489,WEB-013645,STR-AHM-05,Ahmedabad,2023-12-23,2023-12-27,Delivered,BlueDart
SHP-006490,WEB-008362,STR-LUC-05,Bangalore,2024-05-28,2024-05-31,Delivered,Ecom Express
SHP-006491,WEB-005626,STR-DEL-03,Pune,2024-07-06,2024-07-09,Delivered,Shadowfax
SHP-006492,WEB-013626,STR-DEL-03,Delhi,2023-09-24,2023-09-27,Delivered,Ecom Express
SHP-006493,WEB-001355,STR-BAN-03,Mumbai,2023-09-24,2023-09-25,Delivered,Delhivery
SHP-006494,WEB-007277,STR-LUC-01,Chennai,2023-12-30,2023-12-31,Delivered,India Post
SHP-006495,WEB-005733,STR-PUN-05,Hyderabad,2023-12-08,2023-12-09,Delivered,DTDC
SHP-006496,WEB-005243,STR-AHM-05,Chennai,2024-06-22,2024-06-27,Delivered,Shadowfax
SHP-006497,WEB-005912,STR-LUC-02,Delhi,2024-09-23,2024-09-27,Delivered,XpressBees
SHP-006498,WEB-003275,STR-BAN-05,Mumbai,2024-09-18,2024-09-21,Delivered,Delhivery
SHP-006499,WEB-011435,STR-MUM-02,Delhi,2024-04-28,2024-04-30,Delivered,DTDC
SHP-006500,WEB-003233,STR-JAI-02,Jaipur,2023-02-24,2023-02-25,Delivered,DTDC
SHP-006501,WEB-001909,STR-MUM-05,Bangalore,2023-09-15,2023-09-16,Delivered,BlueDart
SHP-006502,WEB-004493,STR-HYD-04,Bangalore,2023-07-04,2023-07-05,Delivered,India Post
SHP-006503,WEB-014881,STR-DEL-04,Bangalore,2024-03-18,2024-03-22,Delivered,Ecom Express
SHP-006504,WEB-008375,STR-JAI-03,Kolkata,2023-10-28,2023-10-29,Delivered,India Post
SHP-006505,WEB-006193,STR-DEL-03,Ahmedabad,2023-07-04,2023-07-08,Delivered,Ecom Express
SHP-006506,WEB-003834,STR-MUM-02,Pune,2024-08-29,2024-09-09,Delivered,XpressBees
SHP-006507,WEB-001363,STR-AHM-01,Bangalore,2023-04-15,2023-04-17,Delivered,Delhivery
SHP-006508,WEB-010815,STR-HYD-03,Chennai,2023-03-02,2023-03-04,Delivered,Ecom Express
SHP-006509,WEB-012558,STR-AHM-05,Bangalore,2023-05-20,2023-05-23,Delivered,XpressBees
SHP-006510,WEB-012206,STR-MUM-05,Delhi,2024-11-24,2024-12-01,Delivered,Delhivery
SHP-006511,WEB-000412,STR-HYD-04,Jaipur,2024-06-23,2024-06-27,Delivered,Delhivery
SHP-006512,WEB-001714,STR-KOL-01,Hyderabad,2024-04-03,2024-04-05,Delivered,XpressBees
SHP-006513,WEB-008593,STR-JAI-02,Chennai,2023-11-04,2023-11-09,Delivered,Shadowfax
SHP-006514,WEB-004113,STR-HYD-01,Delhi,2023-08-30,2023-09-07,Delivered,DTDC
SHP-006515,WEB-007302,STR-KOL-02,Kolkata,2024-12-09,2024-12-11,Delivered,Delhivery
SHP-006516,WEB-014618,STR-HYD-01,Jaipur,2023-02-13,2023-02-17,Delivered,India Post
SHP-006517,WEB-007610,STR-DEL-02,Delhi,2023-06-01,2023-06-03,Delivered,Ecom Express
SHP-006518,WEB-004410,STR-JAI-05,Kolkata,2024-08-02,2024-08-05,Delivered,India Post
SHP-006519,WEB-004132,STR-LUC-03,Ahmedabad,2023-08-22,2023-08-23,Delivered,India Post
SHP-006520,WEB-012578,STR-AHM-01,Hyderabad,2023-07-26,2023-07-31,Delivered,India Post
SHP-006521,WEB-008788,STR-MUM-02,Bangalore,2023-09-18,2023-09-23,Delivered,BlueDart
SHP-006522,WEB-004765,STR-LUC-05,Kolkata,2024-05-29,2024-06-08,Delivered,Ecom Express
SHP-006523,WEB-008673,STR-DEL-02,Hyderabad,2024-04-21,2024-04-26,Delivered,Shadowfax
SHP-006524,WEB-011117,STR-KOL-03,Mumbai,2024-04-07,2024-04-18,Delivered,Ecom Express
SHP-006525,WEB-001905,STR-HYD-03,Jaipur,2024-12-12,2024-12-14,Delivered,XpressBees
SHP-006526,WEB-004600,STR-BAN-03,Pune,2023-06-14,2023-06-15,Delivered,DTDC
SHP-006527,WEB-013501,STR-JAI-01,Lucknow,2024-10-26,2024-10-29,Delivered,BlueDart
SHP-006528,WEB-002621,STR-CHE-01,Delhi,2023-06-04,2023-06-12,Delivered,India Post
SHP-006529,WEB-014318,STR-BAN-05,Bangalore,2024-12-31,2025-01-04,Delivered,DTDC
SHP-006530,WEB-009897,STR-PUN-03,Hyderabad,2024-02-10,2024-02-19,Delivered,Delhivery
SHP-006531,WEB-010121,STR-MUM-04,Bangalore,2023-07-16,2023-07-19,Delivered,XpressBees
SHP-006532,WEB-005793,STR-HYD-02,Kolkata,2023-03-23,2023-03-25,Delivered,India Post
SHP-006533,WEB-008929,STR-AHM-01,Hyderabad,2024-06-24,2024-06-27,Delivered,DTDC
SHP-006534,WEB-007917,STR-LUC-03,Chennai,2023-08-13,2023-08-18,Returned,Shadowfax
SHP-006535,WEB-005908,STR-DEL-04,Delhi,2023-11-10,2023-11-13,Delivered,Shadowfax
SHP-006536,WEB-005697,STR-HYD-01,Lucknow,2023-02-04,2023-02-08,Delivered,XpressBees
SHP-006537,WEB-013956,STR-HYD-01,Kolkata,2023-01-24,2023-01-25,Delivered,Shadowfax
SHP-006538,WEB-009089,STR-CHE-03,Kolkata,2023-07-13,2023-07-24,Delivered,XpressBees
SHP-006539,WEB-009100,STR-HYD-05,Delhi,2024-08-04,2024-08-09,Delivered,DTDC
SHP-006540,WEB-008514,STR-CHE-02,Hyderabad,2023-10-09,2023-10-13,Delivered,Ecom Express
SHP-006541,WEB-013125,STR-BAN-04,Pune,2025-01-03,2025-01-12,Delivered,Delhivery
SHP-006542,WEB-014615,STR-LUC-02,Bangalore,2024-01-21,2024-01-22,Delivered,Delhivery
SHP-006543,WEB-007544,STR-DEL-02,Pune,2024-09-25,2024-09-30,Delivered,Ecom Express
SHP-006544,WEB-014023,STR-MUM-05,Hyderabad,2024-06-17,2024-07-01,Delivered,Shadowfax
